"","Var1","Var2","Var3","Var4","value"
"16773",3,2,1,622,321
"16774",1,3,1,622,395
"16775",2,3,1,622,395
"16776",3,3,1,622,395
"16777",1,1,2,622,71
"16778",2,1,2,622,71
"16779",3,1,2,622,71
"16780",1,2,2,622,140
"16781",2,2,2,622,140
"16782",3,2,2,622,140
"16783",1,3,2,622,36
"16784",2,3,2,622,36
"16785",3,3,2,622,36
"16786",1,1,3,622,24
"16787",2,1,3,622,27
"16788",3,1,3,622,27
"16789",1,2,3,622,27
"16790",2,2,3,622,27
"16791",3,2,3,622,27
"16792",1,3,3,622,17
"16793",2,3,3,622,17
"16794",3,3,3,622,17
"16795",1,1,1,623,824
"16796",2,1,1,623,824
"16797",3,1,1,623,824
"16798",1,2,1,623,186
"16799",2,2,1,623,201
"16800",3,2,1,623,201
"16801",1,3,1,623,109
"16802",2,3,1,623,109
"16803",3,3,1,623,109
"16804",1,1,2,623,112
"16805",2,1,2,623,112
"16806",3,1,2,623,112
"16807",1,2,2,623,38
"16808",2,2,2,623,38
"16809",3,2,2,623,38
"16810",1,3,2,623,127
"16811",2,3,2,623,127
"16812",3,3,2,623,127
"16813",1,1,3,623,104
"16814",2,1,3,623,105
"16815",3,1,3,623,105
"16816",1,2,3,623,37
"16817",2,2,3,623,37
"16818",3,2,3,623,37
"16819",1,3,3,623,17
"16820",2,3,3,623,17
"16821",3,3,3,623,17
"16822",1,1,1,624,200
"16823",2,1,1,624,200
"16824",3,1,1,624,200
"16825",1,2,1,624,479
"16826",2,2,1,624,479
"16827",3,2,1,624,479
"16828",1,3,1,624,71
"16829",2,3,1,624,71
"16830",3,3,1,624,71
"16831",1,1,2,624,76
"16832",2,1,2,624,71
"16833",3,1,2,624,76
"16834",1,2,2,624,90
"16835",2,2,2,624,90
"16836",3,2,2,624,90
"16837",1,3,2,624,75
"16838",2,3,2,624,75
"16839",3,3,2,624,75
"16840",1,1,3,624,52
"16841",2,1,3,624,24
"16842",3,1,3,624,52
"16843",1,2,3,624,22
"16844",2,2,3,624,22
"16845",3,2,3,624,22
"16846",1,3,3,624,30
"16847",2,3,3,624,30
"16848",3,3,3,624,30
"16849",1,1,1,625,160
"16850",2,1,1,625,160
"16851",3,1,1,625,160
"16852",1,2,1,625,108
"16853",2,2,1,625,108
"16854",3,2,1,625,108
"16855",1,3,1,625,153
"16856",2,3,1,625,153
"16857",3,3,1,625,153
"16858",1,1,2,625,60
"16859",2,1,2,625,61
"16860",3,1,2,625,61
"16861",1,2,2,625,27
"16862",2,2,2,625,27
"16863",3,2,2,625,27
"16864",1,3,2,625,50
"16865",2,3,2,625,50
"16866",3,3,2,625,50
"16867",1,1,3,625,65
"16868",2,1,3,625,69
"16869",3,1,3,625,69
"16870",1,2,3,625,25
"16871",2,2,3,625,13
"16872",3,2,3,625,27
"16873",1,3,3,625,17
"16874",2,3,3,625,17
"16875",3,3,3,625,17
"16876",1,1,1,626,195
"16877",2,1,1,626,195
"16878",3,1,1,626,195
"16879",1,2,1,626,441
"16880",2,2,1,626,441
"16881",3,2,1,626,441
"16882",1,3,1,626,292
"16883",2,3,1,626,292
"16884",3,3,1,626,292
"16885",1,1,2,626,60
"16886",2,1,2,626,49
"16887",3,1,2,626,60
"16888",1,2,2,626,63
"16889",2,2,2,626,63
"16890",3,2,2,626,63
"16891",1,3,2,626,148
"16892",2,3,2,626,148
"16893",3,3,2,626,148
"16894",1,1,3,626,32
"16895",2,1,3,626,33
"16896",3,1,3,626,33
"16897",1,2,3,626,17
"16898",2,2,3,626,16
"16899",3,2,3,626,17
"16900",1,3,3,626,17
"16901",2,3,3,626,17
"16902",3,3,3,626,17
"16903",1,1,1,627,84
"16904",2,1,1,627,53
"16905",3,1,1,627,84
"16906",1,2,1,627,417
"16907",2,2,1,627,417
"16908",3,2,1,627,417
"16909",1,3,1,627,144
"16910",2,3,1,627,144
"16911",3,3,1,627,144
"16912",1,1,2,627,80
"16913",2,1,2,627,80
"16914",3,1,2,627,80
"16915",1,2,2,627,35
"16916",2,2,2,627,35
"16917",3,2,2,627,35
"16918",1,3,2,627,26
"16919",2,3,2,627,26
"16920",3,3,2,627,26
"16921",1,1,3,627,69
"16922",2,1,3,627,83
"16923",3,1,3,627,83
"16924",1,2,3,627,20
"16925",2,2,3,627,20
"16926",3,2,3,627,20
"16927",1,3,3,627,18
"16928",2,3,3,627,18
"16929",3,3,3,627,18
"16930",1,1,1,628,110
"16931",2,1,1,628,107
"16932",3,1,1,628,131
"16933",1,2,1,628,257
"16934",2,2,1,628,257
"16935",3,2,1,628,257
"16936",1,3,1,628,41
"16937",2,3,1,628,41
"16938",3,3,1,628,41
"16939",1,1,2,628,87
"16940",2,1,2,628,87
"16941",3,1,2,628,87
"16942",1,2,2,628,49
"16943",2,2,2,628,50
"16944",3,2,2,628,50
"16945",1,3,2,628,132
"16946",2,3,2,628,132
"16947",3,3,2,628,132
"16948",1,1,3,628,51
"16949",2,1,3,628,51
"16950",3,1,3,628,51
"16951",1,2,3,628,27
"16952",2,2,3,628,27
"16953",3,2,3,628,27
"16954",1,3,3,628,23
"16955",2,3,3,628,23
"16956",3,3,3,628,23
"16957",1,1,1,629,92
"16958",2,1,1,629,92
"16959",3,1,1,629,92
"16960",1,2,1,629,190
"16961",2,2,1,629,190
"16962",3,2,1,629,190
"16963",1,3,1,629,306
"16964",2,3,1,629,306
"16965",3,3,1,629,306
"16966",1,1,2,629,51
"16967",2,1,2,629,54
"16968",3,1,2,629,54
"16969",1,2,2,629,27
"16970",2,2,2,629,27
"16971",3,2,2,629,30
"16972",1,3,2,629,49
"16973",2,3,2,629,49
"16974",3,3,2,629,49
"16975",1,1,3,629,103
"16976",2,1,3,629,20
"16977",3,1,3,629,103
"16978",1,2,3,629,23
"16979",2,2,3,629,23
"16980",3,2,3,629,23
"16981",1,3,3,629,47
"16982",2,3,3,629,47
"16983",3,3,3,629,47
"16984",1,1,1,630,133
"16985",2,1,1,630,133
"16986",3,1,1,630,133
"16987",1,2,1,630,310
"16988",2,2,1,630,311
"16989",3,2,1,630,311
"16990",1,3,1,630,339
"16991",2,3,1,630,339
"16992",3,3,1,630,339
"16993",1,1,2,630,64
"16994",2,1,2,630,57
"16995",3,1,2,630,64
"16996",1,2,2,630,25
"16997",2,2,2,630,27
"16998",3,2,2,630,27
"16999",1,3,2,630,29
"17000",2,3,2,630,29
"17001",3,3,2,630,29
"17002",1,1,3,630,44
"17003",2,1,3,630,45
"17004",3,1,3,630,45
"17005",1,2,3,630,26
"17006",2,2,3,630,26
"17007",3,2,3,630,26
"17008",1,3,3,630,27
"17009",2,3,3,630,27
"17010",3,3,3,630,27
"17011",1,1,1,631,159
"17012",2,1,1,631,159
"17013",3,1,1,631,159
"17014",1,2,1,631,698
"17015",2,2,1,631,699
"17016",3,2,1,631,699
"17017",1,3,1,631,191
"17018",2,3,1,631,191
"17019",3,3,1,631,191
"17020",1,1,2,631,57
"17021",2,1,2,631,77
"17022",3,1,2,631,77
"17023",1,2,2,631,23
"17024",2,2,2,631,22
"17025",3,2,2,631,23
"17026",1,3,2,631,83
"17027",2,3,2,631,83
"17028",3,3,2,631,83
"17029",1,1,3,631,31
"17030",2,1,3,631,31
"17031",3,1,3,631,31
"17032",1,2,3,631,20
"17033",2,2,3,631,20
"17034",3,2,3,631,20
"17035",1,3,3,631,19
"17036",2,3,3,631,19
"17037",3,3,3,631,19
"17038",1,1,1,632,184
"17039",2,1,1,632,184
"17040",3,1,1,632,184
"17041",1,2,1,632,446
"17042",2,2,1,632,446
"17043",3,2,1,632,446
"17044",1,3,1,632,220
"17045",2,3,1,632,220
"17046",3,3,1,632,220
"17047",1,1,2,632,150
"17048",2,1,2,632,150
"17049",3,1,2,632,150
"17050",1,2,2,632,86
"17051",2,2,2,632,86
"17052",3,2,2,632,86
"17053",1,3,2,632,79
"17054",2,3,2,632,79
"17055",3,3,2,632,79
"17056",1,1,3,632,48
"17057",2,1,3,632,49
"17058",3,1,3,632,49
"17059",1,2,3,632,29
"17060",2,2,3,632,20
"17061",3,2,3,632,29
"17062",1,3,3,632,47
"17063",2,3,3,632,47
"17064",3,3,3,632,47
"17065",1,1,1,633,301
"17066",2,1,1,633,301
"17067",3,1,1,633,301
"17068",1,2,1,633,251
"17069",2,2,1,633,251
"17070",3,2,1,633,251
"17071",1,3,1,633,322
"17072",2,3,1,633,324
"17073",3,3,1,633,324
"17074",1,1,2,633,41
"17075",2,1,2,633,43
"17076",3,1,2,633,43
"17077",1,2,2,633,39
"17078",2,2,2,633,39
"17079",3,2,2,633,39
"17080",1,3,2,633,39
"17081",2,3,2,633,39
"17082",3,3,2,633,39
"17083",1,1,3,633,82
"17084",2,1,3,633,82
"17085",3,1,3,633,82
"17086",1,2,3,633,29
"17087",2,2,3,633,29
"17088",3,2,3,633,29
"17089",1,3,3,633,31
"17090",2,3,3,633,31
"17091",3,3,3,633,31
"17092",1,1,1,634,138
"17093",2,1,1,634,138
"17094",3,1,1,634,138
"17095",1,2,1,634,285
"17096",2,2,1,634,285
"17097",3,2,1,634,285
"17098",1,3,1,634,470
"17099",2,3,1,634,470
"17100",3,3,1,634,470
"17101",1,1,2,634,112
"17102",2,1,2,634,112
"17103",3,1,2,634,112
"17104",1,2,2,634,28
"17105",2,2,2,634,28
"17106",3,2,2,634,28
"17107",1,3,2,634,23
"17108",2,3,2,634,23
"17109",3,3,2,634,23
"17110",1,1,3,634,45
"17111",2,1,3,634,36
"17112",3,1,3,634,48
"17113",1,2,3,634,30
"17114",2,2,3,634,30
"17115",3,2,3,634,30
"17116",1,3,3,634,25
"17117",2,3,3,634,25
"17118",3,3,3,634,25
"17119",1,1,1,635,185
"17120",2,1,1,635,118
"17121",3,1,1,635,185
"17122",1,2,1,635,478
"17123",2,2,1,635,478
"17124",3,2,1,635,478
"17125",1,3,1,635,191
"17126",2,3,1,635,191
"17127",3,3,1,635,191
"17128",1,1,2,635,56
"17129",2,1,2,635,56
"17130",3,1,2,635,56
"17131",1,2,2,635,86
"17132",2,2,2,635,86
"17133",3,2,2,635,86
"17134",1,3,2,635,110
"17135",2,3,2,635,110
"17136",3,3,2,635,110
"17137",1,1,3,635,127
"17138",2,1,3,635,130
"17139",3,1,3,635,130
"17140",1,2,3,635,22
"17141",2,2,3,635,23
"17142",3,2,3,635,23
"17143",1,3,3,635,32
"17144",2,3,3,635,32
"17145",3,3,3,635,32
"17146",1,1,1,636,225
"17147",2,1,1,636,182
"17148",3,1,1,636,225
"17149",1,2,1,636,122
"17150",2,2,1,636,122
"17151",3,2,1,636,122
"17152",1,3,1,636,93
"17153",2,3,1,636,93
"17154",3,3,1,636,93
"17155",1,1,2,636,55
"17156",2,1,2,636,53
"17157",3,1,2,636,55
"17158",1,2,2,636,29
"17159",2,2,2,636,29
"17160",3,2,2,636,29
"17161",1,3,2,636,69
"17162",2,3,2,636,69
"17163",3,3,2,636,69
"17164",1,1,3,636,46
"17165",2,1,3,636,39
"17166",3,1,3,636,46
"17167",1,2,3,636,22
"17168",2,2,3,636,21
"17169",3,2,3,636,23
"17170",1,3,3,636,17
"17171",2,3,3,636,17
"17172",3,3,3,636,17
"17173",1,1,1,637,75
"17174",2,1,1,637,75
"17175",3,1,1,637,81
"17176",1,2,1,637,56
"17177",2,2,1,637,56
"17178",3,2,1,637,56
"17179",1,3,1,637,668
"17180",2,3,1,637,668
"17181",3,3,1,637,668
"17182",1,1,2,637,60
"17183",2,1,2,637,77
"17184",3,1,2,637,77
"17185",1,2,2,637,27
"17186",2,2,2,637,28
"17187",3,2,2,637,29
"17188",1,3,2,637,73
"17189",2,3,2,637,73
"17190",3,3,2,637,73
"17191",1,1,3,637,41
"17192",2,1,3,637,41
"17193",3,1,3,637,41
"17194",1,2,3,637,17
"17195",2,2,3,637,17
"17196",3,2,3,637,17
"17197",1,3,3,637,32
"17198",2,3,3,637,32
"17199",3,3,3,637,32
"17200",1,1,1,638,577
"17201",2,1,1,638,578
"17202",3,1,1,638,578
"17203",1,2,1,638,198
"17204",2,2,1,638,198
"17205",3,2,1,638,198
"17206",1,3,1,638,161
"17207",2,3,1,638,161
"17208",3,3,1,638,161
"17209",1,1,2,638,90
"17210",2,1,2,638,85
"17211",3,1,2,638,92
"17212",1,2,2,638,27
"17213",2,2,2,638,27
"17214",3,2,2,638,27
"17215",1,3,2,638,47
"17216",2,3,2,638,47
"17217",3,3,2,638,47
"17218",1,1,3,638,56
"17219",2,1,3,638,59
"17220",3,1,3,638,59
"17221",1,2,3,638,19
"17222",2,2,3,638,17
"17223",3,2,3,638,19
"17224",1,3,3,638,30
"17225",2,3,3,638,30
"17226",3,3,3,638,30
"17227",1,1,1,639,233
"17228",2,1,1,639,233
"17229",3,1,1,639,233
"17230",1,2,1,639,136
"17231",2,2,1,639,136
"17232",3,2,1,639,136
"17233",1,3,1,639,398
"17234",2,3,1,639,398
"17235",3,3,1,639,398
"17236",1,1,2,639,55
"17237",2,1,2,639,56
"17238",3,1,2,639,56
"17239",1,2,2,639,59
"17240",2,2,2,639,59
"17241",3,2,2,639,59
"17242",1,3,2,639,33
"17243",2,3,2,639,33
"17244",3,3,2,639,33
"17245",1,1,3,639,62
"17246",2,1,3,639,69
"17247",3,1,3,639,69
"17248",1,2,3,639,29
"17249",2,2,3,639,30
"17250",3,2,3,639,30
"17251",1,3,3,639,19
"17252",2,3,3,639,19
"17253",3,3,3,639,19
"17254",1,1,1,640,134
"17255",2,1,1,640,134
"17256",3,1,1,640,134
"17257",1,2,1,640,369
"17258",2,2,1,640,369
"17259",3,2,1,640,369
"17260",1,3,1,640,220
"17261",2,3,1,640,220
"17262",3,3,1,640,220
"17263",1,1,2,640,86
"17264",2,1,2,640,86
"17265",3,1,2,640,86
"17266",1,2,2,640,60
"17267",2,2,2,640,60
"17268",3,2,2,640,60
"17269",1,3,2,640,72
"17270",2,3,2,640,73
"17271",3,3,2,640,73
"17272",1,1,3,640,58
"17273",2,1,3,640,60
"17274",3,1,3,640,60
"17275",1,2,3,640,24
"17276",2,2,3,640,24
"17277",3,2,3,640,24
"17278",1,3,3,640,17
"17279",2,3,3,640,17
"17280",3,3,3,640,17
"17281",1,1,1,641,320
"17282",2,1,1,641,320
"17283",3,1,1,641,320
"17284",1,2,1,641,87
"17285",2,2,1,641,87
"17286",3,2,1,641,87
"17287",1,3,1,641,431
"17288",2,3,1,641,431
"17289",3,3,1,641,431
"17290",1,1,2,641,70
"17291",2,1,2,641,70
"17292",3,1,2,641,70
"17293",1,2,2,641,73
"17294",2,2,2,641,73
"17295",3,2,2,641,73
"17296",1,3,2,641,133
"17297",2,3,2,641,133
"17298",3,3,2,641,133
"17299",1,1,3,641,36
"17300",2,1,3,641,38
"17301",3,1,3,641,38
"17302",1,2,3,641,17
"17303",2,2,3,641,17
"17304",3,2,3,641,18
"17305",1,3,3,641,21
"17306",2,3,3,641,21
"17307",3,3,3,641,21
"17308",1,1,1,642,104
"17309",2,1,1,642,106
"17310",3,1,1,642,106
"17311",1,2,1,642,329
"17312",2,2,1,642,329
"17313",3,2,1,642,329
"17314",1,3,1,642,94
"17315",2,3,1,642,94
"17316",3,3,1,642,94
"17317",1,1,2,642,73
"17318",2,1,2,642,70
"17319",3,1,2,642,74
"17320",1,2,2,642,57
"17321",2,2,2,642,57
"17322",3,2,2,642,57
"17323",1,3,2,642,92
"17324",2,3,2,642,92
"17325",3,3,2,642,92
"17326",1,1,3,642,45
"17327",2,1,3,642,52
"17328",3,1,3,642,52
"17329",1,2,3,642,19
"17330",2,2,3,642,19
"17331",3,2,3,642,19
"17332",1,3,3,642,20
"17333",2,3,3,642,20
"17334",3,3,3,642,20
"17335",1,1,1,643,113
"17336",2,1,1,643,113
"17337",3,1,1,643,113
"17338",1,2,1,643,238
"17339",2,2,1,643,238
"17340",3,2,1,643,238
"17341",1,3,1,643,504
"17342",2,3,1,643,504
"17343",3,3,1,643,504
"17344",1,1,2,643,45
"17345",2,1,2,643,42
"17346",3,1,2,643,47
"17347",1,2,2,643,33
"17348",2,2,2,643,33
"17349",3,2,2,643,33
"17350",1,3,2,643,52
"17351",2,3,2,643,52
"17352",3,3,2,643,52
"17353",1,1,3,643,31
"17354",2,1,3,643,39
"17355",3,1,3,643,39
"17356",1,2,3,643,27
"17357",2,2,3,643,27
"17358",3,2,3,643,27
"17359",1,3,3,643,18
"17360",2,3,3,643,18
"17361",3,3,3,643,18
"17362",1,1,1,644,268
"17363",2,1,1,644,268
"17364",3,1,1,644,268
"17365",1,2,1,644,136
"17366",2,2,1,644,136
"17367",3,2,1,644,136
"17368",1,3,1,644,58
"17369",2,3,1,644,58
"17370",3,3,1,644,58
"17371",1,1,2,644,78
"17372",2,1,2,644,81
"17373",3,1,2,644,81
"17374",1,2,2,644,72
"17375",2,2,2,644,75
"17376",3,2,2,644,75
"17377",1,3,2,644,26
"17378",2,3,2,644,26
"17379",3,3,2,644,26
"17380",1,1,3,644,27
"17381",2,1,3,644,29
"17382",3,1,3,644,29
"17383",1,2,3,644,19
"17384",2,2,3,644,19
"17385",3,2,3,644,19
"17386",1,3,3,644,21
"17387",2,3,3,644,21
"17388",3,3,3,644,21
"17389",1,1,1,645,142
"17390",2,1,1,645,142
"17391",3,1,1,645,142
"17392",1,2,1,645,112
"17393",2,2,1,645,112
"17394",3,2,1,645,112
"17395",1,3,1,645,198
"17396",2,3,1,645,198
"17397",3,3,1,645,198
"17398",1,1,2,645,71
"17399",2,1,2,645,72
"17400",3,1,2,645,73
"17401",1,2,2,645,68
"17402",2,2,2,645,68
"17403",3,2,2,645,68
"17404",1,3,2,645,52
"17405",2,3,2,645,52
"17406",3,3,2,645,52
"17407",1,1,3,645,27
"17408",2,1,3,645,27
"17409",3,1,3,645,27
"17410",1,2,3,645,23
"17411",2,2,3,645,23
"17412",3,2,3,645,26
"17413",1,3,3,645,50
"17414",2,3,3,645,50
"17415",3,3,3,645,50
"17416",1,1,1,646,174
"17417",2,1,1,646,174
"17418",3,1,1,646,174
"17419",1,2,1,646,194
"17420",2,2,1,646,194
"17421",3,2,1,646,194
"17422",1,3,1,646,277
"17423",2,3,1,646,277
"17424",3,3,1,646,277
"17425",1,1,2,646,92
"17426",2,1,2,646,92
"17427",3,1,2,646,92
"17428",1,2,2,646,56
"17429",2,2,2,646,56
"17430",3,2,2,646,56
"17431",1,3,2,646,102
"17432",2,3,2,646,102
"17433",3,3,2,646,102
"17434",1,1,3,646,190
"17435",2,1,3,646,190
"17436",3,1,3,646,190
"17437",1,2,3,646,24
"17438",2,2,3,646,24
"17439",3,2,3,646,24
"17440",1,3,3,646,14
"17441",2,3,3,646,14
"17442",3,3,3,646,14
"17443",1,1,1,647,88
"17444",2,1,1,647,88
"17445",3,1,1,647,88
"17446",1,2,1,647,343
"17447",2,2,1,647,343
"17448",3,2,1,647,343
"17449",1,3,1,647,299
"17450",2,3,1,647,299
"17451",3,3,1,647,299
"17452",1,1,2,647,69
"17453",2,1,2,647,70
"17454",3,1,2,647,77
"17455",1,2,2,647,71
"17456",2,2,2,647,71
"17457",3,2,2,647,71
"17458",1,3,2,647,45
"17459",2,3,2,647,45
"17460",3,3,2,647,45
"17461",1,1,3,647,27
"17462",2,1,3,647,30
"17463",3,1,3,647,30
"17464",1,2,3,647,24
"17465",2,2,3,647,24
"17466",3,2,3,647,24
"17467",1,3,3,647,25
"17468",2,3,3,647,25
"17469",3,3,3,647,25
"17470",1,1,1,648,154
"17471",2,1,1,648,154
"17472",3,1,1,648,154
"17473",1,2,1,648,130
"17474",2,2,1,648,130
"17475",3,2,1,648,130
"17476",1,3,1,648,14
"17477",2,3,1,648,14
"17478",3,3,1,648,14
"17479",1,1,2,648,63
"17480",2,1,2,648,63
"17481",3,1,2,648,63
"17482",1,2,2,648,65
"17483",2,2,2,648,65
"17484",3,2,2,648,65
"17485",1,3,2,648,70
"17486",2,3,2,648,70
"17487",3,3,2,648,70
"17488",1,1,3,648,25
"17489",2,1,3,648,25
"17490",3,1,3,648,25
"17491",1,2,3,648,41
"17492",2,2,3,648,41
"17493",3,2,3,648,41
"17494",1,3,3,648,29
"17495",2,3,3,648,29
"17496",3,3,3,648,29
"17497",1,1,1,649,313
"17498",2,1,1,649,313
"17499",3,1,1,649,313
"17500",1,2,1,649,197
"17501",2,2,1,649,197
"17502",3,2,1,649,197
"17503",1,3,1,649,382
"17504",2,3,1,649,382
"17505",3,3,1,649,382
"17506",1,1,2,649,61
"17507",2,1,2,649,49
"17508",3,1,2,649,61
"17509",1,2,2,649,32
"17510",2,2,2,649,32
"17511",3,2,2,649,32
"17512",1,3,2,649,126
"17513",2,3,2,649,126
"17514",3,3,2,649,126
"17515",1,1,3,649,32
"17516",2,1,3,649,46
"17517",3,1,3,649,46
"17518",1,2,3,649,19
"17519",2,2,3,649,19
"17520",3,2,3,649,19
"17521",1,3,3,649,19
"17522",2,3,3,649,19
"17523",3,3,3,649,19
"17524",1,1,1,650,104
"17525",2,1,1,650,101
"17526",3,1,1,650,113
"17527",1,2,1,650,199
"17528",2,2,1,650,199
"17529",3,2,1,650,199
"17530",1,3,1,650,203
"17531",2,3,1,650,203
"17532",3,3,1,650,203
"17533",1,1,2,650,64
"17534",2,1,2,650,61
"17535",3,1,2,650,64
"17536",1,2,2,650,60
"17537",2,2,2,650,60
"17538",3,2,2,650,60
"17539",1,3,2,650,34
"17540",2,3,2,650,34
"17541",3,3,2,650,34
"17542",1,1,3,650,48
"17543",2,1,3,650,48
"17544",3,1,3,650,48
"17545",1,2,3,650,23
"17546",2,2,3,650,23
"17547",3,2,3,650,23
"17548",1,3,3,650,21
"17549",2,3,3,650,21
"17550",3,3,3,650,21
"17551",1,1,1,651,294
"17552",2,1,1,651,294
"17553",3,1,1,651,294
"17554",1,2,1,651,533
"17555",2,2,1,651,533
"17556",3,2,1,651,533
"17557",1,3,1,651,382
"17558",2,3,1,651,382
"17559",3,3,1,651,382
"17560",1,1,2,651,97
"17561",2,1,2,651,97
"17562",3,1,2,651,97
"17563",1,2,2,651,29
"17564",2,2,2,651,13
"17565",3,2,2,651,29
"17566",1,3,2,651,75
"17567",2,3,2,651,75
"17568",3,3,2,651,75
"17569",1,1,3,651,70
"17570",2,1,3,651,70
"17571",3,1,3,651,70
"17572",1,2,3,651,32
"17573",2,2,3,651,32
"17574",3,2,3,651,32
"17575",1,3,3,651,20
"17576",2,3,3,651,20
"17577",3,3,3,651,20
"17578",1,1,1,652,125
"17579",2,1,1,652,125
"17580",3,1,1,652,125
"17581",1,2,1,652,345
"17582",2,2,1,652,345
"17583",3,2,1,652,345
"17584",1,3,1,652,697
"17585",2,3,1,652,697
"17586",3,3,1,652,697
"17587",1,1,2,652,97
"17588",2,1,2,652,97
"17589",3,1,2,652,97
"17590",1,2,2,652,59
"17591",2,2,2,652,59
"17592",3,2,2,652,59
"17593",1,3,2,652,42
"17594",2,3,2,652,42
"17595",3,3,2,652,42
"17596",1,1,3,652,114
"17597",2,1,3,652,114
"17598",3,1,3,652,114
"17599",1,2,3,652,21
"17600",2,2,3,652,21
"17601",3,2,3,652,21
"17602",1,3,3,652,18
"17603",2,3,3,652,18
"17604",3,3,3,652,18
"17605",1,1,1,653,304
"17606",2,1,1,653,304
"17607",3,1,1,653,304
"17608",1,2,1,653,162
"17609",2,2,1,653,162
"17610",3,2,1,653,162
"17611",1,3,1,653,540
"17612",2,3,1,653,540
"17613",3,3,1,653,540
"17614",1,1,2,653,123
"17615",2,1,2,653,123
"17616",3,1,2,653,123
"17617",1,2,2,653,98
"17618",2,2,2,653,98
"17619",3,2,2,653,98
"17620",1,3,2,653,123
"17621",2,3,2,653,123
"17622",3,3,2,653,123
"17623",1,1,3,653,103
"17624",2,1,3,653,103
"17625",3,1,3,653,103
"17626",1,2,3,653,26
"17627",2,2,3,653,26
"17628",3,2,3,653,26
"17629",1,3,3,653,21
"17630",2,3,3,653,21
"17631",3,3,3,653,21
"17632",1,1,1,654,374
"17633",2,1,1,654,374
"17634",3,1,1,654,374
"17635",1,2,1,654,135
"17636",2,2,1,654,135
"17637",3,2,1,654,135
"17638",1,3,1,654,21
"17639",2,3,1,654,21
"17640",3,3,1,654,21
"17641",1,1,2,654,51
"17642",2,1,2,654,53
"17643",3,1,2,654,53
"17644",1,2,2,654,72
"17645",2,2,2,654,72
"17646",3,2,2,654,72
"17647",1,3,2,654,89
"17648",2,3,2,654,89
"17649",3,3,2,654,89
"17650",1,1,3,654,35
"17651",2,1,3,654,30
"17652",3,1,3,654,35
"17653",1,2,3,654,19
"17654",2,2,3,654,19
"17655",3,2,3,654,19
"17656",1,3,3,654,18
"17657",2,3,3,654,18
"17658",3,3,3,654,18
"17659",1,1,1,655,260
"17660",2,1,1,655,260
"17661",3,1,1,655,260
"17662",1,2,1,655,322
"17663",2,2,1,655,322
"17664",3,2,1,655,322
"17665",1,3,1,655,195
"17666",2,3,1,655,195
"17667",3,3,1,655,195
"17668",1,1,2,655,58
"17669",2,1,2,655,58
"17670",3,1,2,655,58
"17671",1,2,2,655,37
"17672",2,2,2,655,23
"17673",3,2,2,655,37
"17674",1,3,2,655,59
"17675",2,3,2,655,59
"17676",3,3,2,655,59
"17677",1,1,3,655,31
"17678",2,1,3,655,32
"17679",3,1,3,655,32
"17680",1,2,3,655,14
"17681",2,2,3,655,14
"17682",3,2,3,655,14
"17683",1,3,3,655,22
"17684",2,3,3,655,22
"17685",3,3,3,655,22
"17686",1,1,1,656,341
"17687",2,1,1,656,341
"17688",3,1,1,656,341
"17689",1,2,1,656,48
"17690",2,2,1,656,49
"17691",3,2,1,656,49
"17692",1,3,1,656,420
"17693",2,3,1,656,420
"17694",3,3,1,656,420
"17695",1,1,2,656,86
"17696",2,1,2,656,87
"17697",3,1,2,656,87
"17698",1,2,2,656,56
"17699",2,2,2,656,56
"17700",3,2,2,656,56
"17701",1,3,2,656,23
"17702",2,3,2,656,23
"17703",3,3,2,656,23
"17704",1,1,3,656,73
"17705",2,1,3,656,73
"17706",3,1,3,656,73
"17707",1,2,3,656,21
"17708",2,2,3,656,22
"17709",3,2,3,656,22
"17710",1,3,3,656,14
"17711",2,3,3,656,14
"17712",3,3,3,656,14
"17713",1,1,1,657,278
"17714",2,1,1,657,279
"17715",3,1,1,657,279
"17716",1,2,1,657,39
"17717",2,2,1,657,37
"17718",3,2,1,657,304
"17719",1,3,1,657,506
"17720",2,3,1,657,506
"17721",3,3,1,657,506
"17722",1,1,2,657,111
"17723",2,1,2,657,111
"17724",3,1,2,657,111
"17725",1,2,2,657,49
"17726",2,2,2,657,49
"17727",3,2,2,657,49
"17728",1,3,2,657,117
"17729",2,3,2,657,117
"17730",3,3,2,657,117
"17731",1,1,3,657,30
"17732",2,1,3,657,31
"17733",3,1,3,657,31
"17734",1,2,3,657,26
"17735",2,2,3,657,26
"17736",3,2,3,657,26
"17737",1,3,3,657,16
"17738",2,3,3,657,16
"17739",3,3,3,657,16
"17740",1,1,1,658,212
"17741",2,1,1,658,210
"17742",3,1,1,658,212
"17743",1,2,1,658,494
"17744",2,2,1,658,494
"17745",3,2,1,658,494
"17746",1,3,1,658,88
"17747",2,3,1,658,88
"17748",3,3,1,658,88
"17749",1,1,2,658,46
"17750",2,1,2,658,46
"17751",3,1,2,658,46
"17752",1,2,2,658,87
"17753",2,2,2,658,87
"17754",3,2,2,658,87
"17755",1,3,2,658,39
"17756",2,3,2,658,39
"17757",3,3,2,658,39
"17758",1,1,3,658,44
"17759",2,1,3,658,52
"17760",3,1,3,658,52
"17761",1,2,3,658,36
"17762",2,2,3,658,36
"17763",3,2,3,658,36
"17764",1,3,3,658,15
"17765",2,3,3,658,15
"17766",3,3,3,658,15
"17767",1,1,1,659,101
"17768",2,1,1,659,101
"17769",3,1,1,659,101
"17770",1,2,1,659,72
