"","Var1","Var2","Var3","value"
"4205",2,2,351,7
"4206",3,2,351,7
"4207",1,3,351,4
"4208",2,3,351,4
"4209",3,3,351,3
"4210",1,4,351,3
"4211",2,4,351,3
"4212",3,4,351,3
"4213",1,1,352,26
"4214",2,1,352,26
"4215",3,1,352,26
"4216",1,2,352,5
"4217",2,2,352,5
"4218",3,2,352,5
"4219",1,3,352,5
"4220",2,3,352,5
"4221",3,3,352,5
"4222",1,4,352,3
"4223",2,4,352,3
"4224",3,4,352,3
"4225",1,1,353,24
"4226",2,1,353,24
"4227",3,1,353,14
"4228",1,2,353,4
"4229",2,2,353,4
"4230",3,2,353,4
"4231",1,3,353,2
"4232",2,3,353,2
"4233",3,3,353,2
"4234",1,4,353,2
"4235",2,4,353,2
"4236",3,4,353,2
"4237",1,1,354,26
"4238",2,1,354,26
"4239",3,1,354,20
"4240",1,2,354,5
"4241",2,2,354,5
"4242",3,2,354,5
"4243",1,3,354,3
"4244",2,3,354,3
"4245",3,3,354,3
"4246",1,4,354,2
"4247",2,4,354,2
"4248",3,4,354,2
"4249",1,1,355,23
"4250",2,1,355,23
"4251",3,1,355,23
"4252",1,2,355,13
"4253",2,2,355,13
"4254",3,2,355,13
"4255",1,3,355,2
"4256",2,3,355,2
"4257",3,3,355,2
"4258",1,4,355,2
"4259",2,4,355,2
"4260",3,4,355,2
"4261",1,1,356,38
"4262",2,1,356,38
"4263",3,1,356,38
"4264",1,2,356,10
"4265",2,2,356,10
"4266",3,2,356,9
"4267",1,3,356,3
"4268",2,3,356,3
"4269",3,3,356,3
"4270",1,4,356,2
"4271",2,4,356,2
"4272",3,4,356,2
"4273",1,1,357,22
"4274",2,1,357,22
"4275",3,1,357,22
"4276",1,2,357,5
"4277",2,2,357,5
"4278",3,2,357,5
"4279",1,3,357,4
"4280",2,3,357,4
"4281",3,3,357,3
"4282",1,4,357,2
"4283",2,4,357,2
"4284",3,4,357,2
"4285",1,1,358,26
"4286",2,1,358,26
"4287",3,1,358,22
"4288",1,2,358,8
"4289",2,2,358,8
"4290",3,2,358,8
"4291",1,3,358,3
"4292",2,3,358,3
"4293",3,3,358,3
"4294",1,4,358,2
"4295",2,4,358,2
"4296",3,4,358,2
"4297",1,1,359,14
"4298",2,1,359,14
"4299",3,1,359,14
"4300",1,2,359,9
"4301",2,2,359,9
"4302",3,2,359,9
"4303",1,3,359,3
"4304",2,3,359,3
"4305",3,3,359,3
"4306",1,4,359,1
"4307",2,4,359,1
"4308",3,4,359,1
"4309",1,1,360,26
"4310",2,1,360,26
"4311",3,1,360,26
"4312",1,2,360,6
"4313",2,2,360,6
"4314",3,2,360,6
"4315",1,3,360,4
"4316",2,3,360,4
"4317",3,3,360,4
"4318",1,4,360,2
"4319",2,4,360,2
"4320",3,4,360,2
"4321",1,1,361,13
"4322",2,1,361,13
"4323",3,1,361,11
"4324",1,2,361,7
"4325",2,2,361,7
"4326",3,2,361,7
"4327",1,3,361,3
"4328",2,3,361,3
"4329",3,3,361,3
"4330",1,4,361,2
"4331",2,4,361,2
"4332",3,4,361,2
"4333",1,1,362,39
"4334",2,1,362,39
"4335",3,1,362,38
"4336",1,2,362,3
"4337",2,2,362,3
"4338",3,2,362,3
"4339",1,3,362,3
"4340",2,3,362,3
"4341",3,3,362,3
"4342",1,4,362,2
"4343",2,4,362,2
"4344",3,4,362,2
"4345",1,1,363,24
"4346",2,1,363,24
"4347",3,1,363,24
"4348",1,2,363,8
"4349",2,2,363,8
"4350",3,2,363,8
"4351",1,3,363,4
"4352",2,3,363,4
"4353",3,3,363,4
"4354",1,4,363,2
"4355",2,4,363,2
"4356",3,4,363,2
"4357",1,1,364,36
"4358",2,1,364,36
"4359",3,1,364,24
"4360",1,2,364,4
"4361",2,2,364,4
"4362",3,2,364,4
"4363",1,3,364,5
"4364",2,3,364,5
"4365",3,3,364,5
"4366",1,4,364,1
"4367",2,4,364,1
"4368",3,4,364,1
"4369",1,1,365,15
"4370",2,1,365,15
"4371",3,1,365,15
"4372",1,2,365,5
"4373",2,2,365,5
"4374",3,2,365,5
"4375",1,3,365,3
"4376",2,3,365,3
"4377",3,3,365,3
"4378",1,4,365,1
"4379",2,4,365,1
"4380",3,4,365,1
"4381",1,1,366,31
"4382",2,1,366,31
"4383",3,1,366,30
"4384",1,2,366,11
"4385",2,2,366,11
"4386",3,2,366,8
"4387",1,3,366,3
"4388",2,3,366,3
"4389",3,3,366,3
"4390",1,4,366,2
"4391",2,4,366,2
"4392",3,4,366,2
"4393",1,1,367,22
"4394",2,1,367,22
"4395",3,1,367,22
"4396",1,2,367,7
"4397",2,2,367,7
"4398",3,2,367,7
"4399",1,3,367,5
"4400",2,3,367,5
"4401",3,3,367,5
"4402",1,4,367,2
"4403",2,4,367,2
"4404",3,4,367,2
"4405",1,1,368,22
"4406",2,1,368,22
"4407",3,1,368,17
"4408",1,2,368,5
"4409",2,2,368,5
"4410",3,2,368,5
"4411",1,3,368,2
"4412",2,3,368,2
"4413",3,3,368,2
"4414",1,4,368,3
"4415",2,4,368,3
"4416",3,4,368,3
"4417",1,1,369,70
"4418",2,1,369,70
"4419",3,1,369,68
"4420",1,2,369,7
"4421",2,2,369,7
"4422",3,2,369,7
"4423",1,3,369,3
"4424",2,3,369,3
"4425",3,3,369,3
"4426",1,4,369,2
"4427",2,4,369,2
"4428",3,4,369,2
"4429",1,1,370,19
"4430",2,1,370,19
"4431",3,1,370,19
"4432",1,2,370,8
"4433",2,2,370,8
"4434",3,2,370,8
"4435",1,3,370,4
"4436",2,3,370,4
"4437",3,3,370,3
"4438",1,4,370,2
"4439",2,4,370,2
"4440",3,4,370,2
"4441",1,1,371,25
"4442",2,1,371,25
"4443",3,1,371,25
"4444",1,2,371,8
"4445",2,2,371,8
"4446",3,2,371,6
"4447",1,3,371,3
"4448",2,3,371,3
"4449",3,3,371,3
"4450",1,4,371,3
"4451",2,4,371,3
"4452",3,4,371,3
"4453",1,1,372,23
"4454",2,1,372,23
"4455",3,1,372,22
"4456",1,2,372,9
"4457",2,2,372,9
"4458",3,2,372,9
"4459",1,3,372,4
"4460",2,3,372,4
"4461",3,3,372,4
"4462",1,4,372,2
"4463",2,4,372,2
"4464",3,4,372,2
"4465",1,1,373,30
"4466",2,1,373,30
"4467",3,1,373,30
"4468",1,2,373,8
"4469",2,2,373,8
"4470",3,2,373,8
"4471",1,3,373,4
"4472",2,3,373,4
"4473",3,3,373,4
"4474",1,4,373,2
"4475",2,4,373,2
"4476",3,4,373,2
"4477",1,1,374,23
"4478",2,1,374,23
"4479",3,1,374,22
"4480",1,2,374,3
"4481",2,2,374,3
"4482",3,2,374,3
"4483",1,3,374,2
"4484",2,3,374,2
"4485",3,3,374,2
"4486",1,4,374,3
"4487",2,4,374,3
"4488",3,4,374,3
"4489",1,1,375,23
"4490",2,1,375,23
"4491",3,1,375,21
"4492",1,2,375,6
"4493",2,2,375,6
"4494",3,2,375,6
"4495",1,3,375,4
"4496",2,3,375,4
"4497",3,3,375,4
"4498",1,4,375,2
"4499",2,4,375,2
"4500",3,4,375,2
"4501",1,1,376,27
"4502",2,1,376,27
"4503",3,1,376,26
"4504",1,2,376,5
"4505",2,2,376,5
"4506",3,2,376,5
"4507",1,3,376,3
"4508",2,3,376,3
"4509",3,3,376,3
"4510",1,4,376,3
"4511",2,4,376,3
"4512",3,4,376,3
"4513",1,1,377,26
"4514",2,1,377,26
"4515",3,1,377,26
"4516",1,2,377,7
"4517",2,2,377,7
"4518",3,2,377,7
"4519",1,3,377,1
"4520",2,3,377,1
"4521",3,3,377,1
"4522",1,4,377,1
"4523",2,4,377,1
"4524",3,4,377,1
"4525",1,1,378,12
"4526",2,1,378,12
"4527",3,1,378,12
"4528",1,2,378,6
"4529",2,2,378,6
"4530",3,2,378,6
"4531",1,3,378,4
"4532",2,3,378,4
"4533",3,3,378,4
"4534",1,4,378,1
"4535",2,4,378,1
"4536",3,4,378,1
"4537",1,1,379,28
"4538",2,1,379,28
"4539",3,1,379,28
"4540",1,2,379,4
"4541",2,2,379,4
"4542",3,2,379,4
"4543",1,3,379,3
"4544",2,3,379,3
"4545",3,3,379,3
"4546",1,4,379,2
"4547",2,4,379,2
"4548",3,4,379,2
"4549",1,1,380,25
"4550",2,1,380,25
"4551",3,1,380,22
"4552",1,2,380,7
"4553",2,2,380,7
"4554",3,2,380,7
"4555",1,3,380,5
"4556",2,3,380,5
"4557",3,3,380,5
"4558",1,4,380,3
"4559",2,4,380,3
"4560",3,4,380,3
"4561",1,1,381,36
"4562",2,1,381,36
"4563",3,1,381,36
"4564",1,2,381,11
"4565",2,2,381,11
"4566",3,2,381,11
"4567",1,3,381,7
"4568",2,3,381,7
"4569",3,3,381,7
"4570",1,4,381,3
"4571",2,4,381,3
"4572",3,4,381,3
"4573",1,1,382,40
"4574",2,1,382,40
"4575",3,1,382,32
"4576",1,2,382,7
"4577",2,2,382,7
"4578",3,2,382,7
"4579",1,3,382,4
"4580",2,3,382,4
"4581",3,3,382,4
"4582",1,4,382,2
"4583",2,4,382,2
"4584",3,4,382,2
"4585",1,1,383,23
"4586",2,1,383,23
"4587",3,1,383,22
"4588",1,2,383,5
"4589",2,2,383,5
"4590",3,2,383,5
"4591",1,3,383,3
"4592",2,3,383,3
"4593",3,3,383,3
"4594",1,4,383,2
"4595",2,4,383,2
"4596",3,4,383,2
"4597",1,1,384,39
"4598",2,1,384,39
"4599",3,1,384,39
"4600",1,2,384,10
"4601",2,2,384,10
"4602",3,2,384,8
"4603",1,3,384,3
"4604",2,3,384,3
"4605",3,3,384,3
"4606",1,4,384,2
"4607",2,4,384,2
"4608",3,4,384,2
"4609",1,1,385,24
"4610",2,1,385,24
"4611",3,1,385,24
"4612",1,2,385,6
"4613",2,2,385,6
"4614",3,2,385,6
"4615",1,3,385,2
"4616",2,3,385,2
"4617",3,3,385,2
"4618",1,4,385,2
"4619",2,4,385,2
"4620",3,4,385,2
"4621",1,1,386,21
"4622",2,1,386,21
"4623",3,1,386,21
"4624",1,2,386,10
"4625",2,2,386,10
"4626",3,2,386,10
"4627",1,3,386,4
"4628",2,3,386,4
"4629",3,3,386,4
"4630",1,4,386,3
"4631",2,4,386,3
"4632",3,4,386,3
"4633",1,1,387,23
"4634",2,1,387,23
"4635",3,1,387,18
"4636",1,2,387,6
"4637",2,2,387,6
"4638",3,2,387,6
"4639",1,3,387,4
"4640",2,3,387,4
"4641",3,3,387,4
"4642",1,4,387,2
"4643",2,4,387,2
"4644",3,4,387,2
"4645",1,1,388,25
"4646",2,1,388,25
"4647",3,1,388,25
"4648",1,2,388,4
"4649",2,2,388,4
"4650",3,2,388,4
"4651",1,3,388,6
"4652",2,3,388,6
"4653",3,3,388,6
"4654",1,4,388,2
"4655",2,4,388,2
"4656",3,4,388,2
"4657",1,1,389,16
"4658",2,1,389,16
"4659",3,1,389,16
"4660",1,2,389,3
"4661",2,2,389,3
"4662",3,2,389,3
"4663",1,3,389,4
"4664",2,3,389,4
"4665",3,3,389,4
"4666",1,4,389,2
"4667",2,4,389,2
"4668",3,4,389,2
"4669",1,1,390,17
"4670",2,1,390,17
"4671",3,1,390,16
"4672",1,2,390,6
"4673",2,2,390,6
"4674",3,2,390,6
"4675",1,3,390,2
"4676",2,3,390,2
"4677",3,3,390,2
"4678",1,4,390,2
"4679",2,4,390,2
"4680",3,4,390,2
"4681",1,1,391,11
"4682",2,1,391,11
"4683",3,1,391,10
"4684",1,2,391,6
"4685",2,2,391,6
"4686",3,2,391,6
"4687",1,3,391,4
"4688",2,3,391,4
"4689",3,3,391,4
"4690",1,4,391,1
"4691",2,4,391,1
"4692",3,4,391,1
"4693",1,1,392,11
"4694",2,1,392,11
"4695",3,1,392,11
"4696",1,2,392,8
"4697",2,2,392,8
"4698",3,2,392,8
"4699",1,3,392,5
"4700",2,3,392,5
"4701",3,3,392,5
"4702",1,4,392,2
"4703",2,4,392,2
"4704",3,4,392,2
"4705",1,1,393,34
"4706",2,1,393,34
"4707",3,1,393,34
"4708",1,2,393,6
"4709",2,2,393,6
"4710",3,2,393,6
"4711",1,3,393,4
"4712",2,3,393,4
"4713",3,3,393,4
"4714",1,4,393,2
"4715",2,4,393,2
"4716",3,4,393,2
"4717",1,1,394,22
"4718",2,1,394,22
"4719",3,1,394,22
"4720",1,2,394,8
"4721",2,2,394,8
"4722",3,2,394,8
"4723",1,3,394,3
"4724",2,3,394,3
"4725",3,3,394,3
"4726",1,4,394,2
"4727",2,4,394,2
"4728",3,4,394,2
"4729",1,1,395,32
"4730",2,1,395,32
"4731",3,1,395,32
"4732",1,2,395,5
"4733",2,2,395,5
"4734",3,2,395,5
"4735",1,3,395,3
"4736",2,3,395,3
"4737",3,3,395,3
"4738",1,4,395,1
"4739",2,4,395,1
"4740",3,4,395,1
"4741",1,1,396,50
"4742",2,1,396,50
"4743",3,1,396,50
"4744",1,2,396,5
"4745",2,2,396,5
"4746",3,2,396,5
"4747",1,3,396,3
"4748",2,3,396,3
"4749",3,3,396,3
"4750",1,4,396,2
"4751",2,4,396,2
"4752",3,4,396,2
"4753",1,1,397,28
"4754",2,1,397,28
"4755",3,1,397,28
"4756",1,2,397,4
"4757",2,2,397,4
"4758",3,2,397,4
"4759",1,3,397,5
"4760",2,3,397,5
"4761",3,3,397,5
"4762",1,4,397,2
"4763",2,4,397,2
"4764",3,4,397,2
"4765",1,1,398,29
"4766",2,1,398,29
"4767",3,1,398,29
"4768",1,2,398,9
"4769",2,2,398,9
"4770",3,2,398,9
"4771",1,3,398,6
"4772",2,3,398,6
"4773",3,3,398,5
"4774",1,4,398,2
"4775",2,4,398,2
"4776",3,4,398,2
"4777",1,1,399,30
"4778",2,1,399,30
"4779",3,1,399,29
"4780",1,2,399,9
"4781",2,2,399,9
"4782",3,2,399,9
"4783",1,3,399,3
"4784",2,3,399,3
"4785",3,3,399,3
"4786",1,4,399,2
"4787",2,4,399,2
"4788",3,4,399,2
"4789",1,1,400,28
"4790",2,1,400,28
"4791",3,1,400,23
"4792",1,2,400,6
"4793",2,2,400,6
"4794",3,2,400,6
"4795",1,3,400,2
"4796",2,3,400,2
"4797",3,3,400,2
"4798",1,4,400,2
"4799",2,4,400,2
"4800",3,4,400,2
"4801",1,1,401,13
"4802",2,1,401,13
"4803",3,1,401,13
"4804",1,2,401,6
"4805",2,2,401,6
"4806",3,2,401,6
"4807",1,3,401,3
"4808",2,3,401,3
"4809",3,3,401,3
"4810",1,4,401,2
"4811",2,4,401,2
"4812",3,4,401,2
"4813",1,1,402,34
"4814",2,1,402,34
"4815",3,1,402,32
"4816",1,2,402,10
"4817",2,2,402,10
"4818",3,2,402,10
"4819",1,3,402,5
"4820",2,3,402,5
"4821",3,3,402,5
"4822",1,4,402,2
"4823",2,4,402,2
"4824",3,4,402,2
"4825",1,1,403,22
"4826",2,1,403,22
"4827",3,1,403,20
"4828",1,2,403,7
"4829",2,2,403,7
"4830",3,2,403,7
"4831",1,3,403,3
"4832",2,3,403,3
"4833",3,3,403,3
"4834",1,4,403,3
"4835",2,4,403,3
"4836",3,4,403,3
"4837",1,1,404,25
"4838",2,1,404,25
"4839",3,1,404,25
"4840",1,2,404,5
"4841",2,2,404,5
"4842",3,2,404,5
"4843",1,3,404,2
"4844",2,3,404,2
"4845",3,3,404,2
"4846",1,4,404,3
"4847",2,4,404,3
"4848",3,4,404,3
"4849",1,1,405,17
"4850",2,1,405,17
"4851",3,1,405,17
"4852",1,2,405,8
"4853",2,2,405,8
"4854",3,2,405,8
"4855",1,3,405,3
"4856",2,3,405,3
"4857",3,3,405,3
"4858",1,4,405,4
"4859",2,4,405,4
"4860",3,4,405,4
"4861",1,1,406,16
"4862",2,1,406,16
"4863",3,1,406,16
"4864",1,2,406,6
"4865",2,2,406,6
"4866",3,2,406,5
"4867",1,3,406,3
"4868",2,3,406,3
"4869",3,3,406,3
"4870",1,4,406,3
"4871",2,4,406,3
"4872",3,4,406,3
"4873",1,1,407,35
"4874",2,1,407,35
"4875",3,1,407,25
"4876",1,2,407,6
"4877",2,2,407,6
"4878",3,2,407,6
"4879",1,3,407,3
"4880",2,3,407,3
"4881",3,3,407,3
"4882",1,4,407,4
"4883",2,4,407,4
"4884",3,4,407,4
"4885",1,1,408,18
"4886",2,1,408,18
"4887",3,1,408,18
"4888",1,2,408,7
"4889",2,2,408,7
"4890",3,2,408,6
"4891",1,3,408,3
"4892",2,3,408,3
"4893",3,3,408,3
"4894",1,4,408,2
"4895",2,4,408,2
"4896",3,4,408,2
"4897",1,1,409,19
"4898",2,1,409,19
"4899",3,1,409,18
"4900",1,2,409,9
"4901",2,2,409,9
"4902",3,2,409,7
"4903",1,3,409,4
"4904",2,3,409,4
"4905",3,3,409,4
"4906",1,4,409,2
"4907",2,4,409,2
"4908",3,4,409,2
"4909",1,1,410,18
"4910",2,1,410,18
"4911",3,1,410,18
"4912",1,2,410,10
"4913",2,2,410,10
"4914",3,2,410,10
"4915",1,3,410,3
"4916",2,3,410,3
"4917",3,3,410,3
"4918",1,4,410,2
"4919",2,4,410,2
"4920",3,4,410,2
"4921",1,1,411,29
"4922",2,1,411,29
"4923",3,1,411,29
"4924",1,2,411,4
"4925",2,2,411,4
"4926",3,2,411,4
"4927",1,3,411,2
"4928",2,3,411,2
"4929",3,3,411,2
"4930",1,4,411,1
"4931",2,4,411,1
"4932",3,4,411,1
"4933",1,1,412,34
"4934",2,1,412,34
"4935",3,1,412,34
"4936",1,2,412,6
"4937",2,2,412,6
"4938",3,2,412,6
"4939",1,3,412,2
"4940",2,3,412,2
"4941",3,3,412,2
"4942",1,4,412,3
"4943",2,4,412,3
"4944",3,4,412,3
"4945",1,1,413,16
"4946",2,1,413,16
"4947",3,1,413,16
"4948",1,2,413,6
"4949",2,2,413,6
"4950",3,2,413,6
"4951",1,3,413,5
"4952",2,3,413,5
"4953",3,3,413,5
"4954",1,4,413,3
"4955",2,4,413,3
"4956",3,4,413,3
"4957",1,1,414,23
"4958",2,1,414,23
"4959",3,1,414,23
"4960",1,2,414,12
"4961",2,2,414,12
"4962",3,2,414,12
"4963",1,3,414,2
"4964",2,3,414,2
"4965",3,3,414,2
"4966",1,4,414,3
"4967",2,4,414,3
"4968",3,4,414,3
"4969",1,1,415,19
"4970",2,1,415,19
"4971",3,1,415,19
"4972",1,2,415,6
"4973",2,2,415,6
"4974",3,2,415,6
"4975",1,3,415,5
"4976",2,3,415,5
"4977",3,3,415,5
"4978",1,4,415,2
"4979",2,4,415,2
"4980",3,4,415,2
"4981",1,1,416,25
"4982",2,1,416,25
"4983",3,1,416,25
"4984",1,2,416,7
"4985",2,2,416,7
"4986",3,2,416,7
"4987",1,3,416,2
"4988",2,3,416,2
"4989",3,3,416,2
"4990",1,4,416,2
"4991",2,4,416,2
"4992",3,4,416,2
"4993",1,1,417,24
"4994",2,1,417,24
"4995",3,1,417,24
"4996",1,2,417,7
"4997",2,2,417,7
"4998",3,2,417,6
"4999",1,3,417,4
"5000",2,3,417,4
"5001",3,3,417,4
"5002",1,4,417,3
"5003",2,4,417,3
"5004",3,4,417,3
"5005",1,1,418,26
"5006",2,1,418,26
"5007",3,1,418,25
"5008",1,2,418,5
"5009",2,2,418,5
"5010",3,2,418,5
"5011",1,3,418,4
"5012",2,3,418,4
"5013",3,3,418,4
"5014",1,4,418,2
"5015",2,4,418,2
"5016",3,4,418,2
"5017",1,1,419,18
"5018",2,1,419,18
"5019",3,1,419,18
"5020",1,2,419,9
"5021",2,2,419,9
"5022",3,2,419,9
"5023",1,3,419,4
"5024",2,3,419,4
"5025",3,3,419,4
"5026",1,4,419,2
"5027",2,4,419,2
"5028",3,4,419,2
"5029",1,1,420,30
"5030",2,1,420,30
"5031",3,1,420,26
"5032",1,2,420,4
"5033",2,2,420,4
"5034",3,2,420,4
"5035",1,3,420,3
"5036",2,3,420,3
"5037",3,3,420,3
"5038",1,4,420,3
"5039",2,4,420,3
"5040",3,4,420,3
"5041",1,1,421,13
"5042",2,1,421,13
"5043",3,1,421,13
"5044",1,2,421,5
"5045",2,2,421,5
"5046",3,2,421,5
"5047",1,3,421,4
"5048",2,3,421,4
"5049",3,3,421,4
"5050",1,4,421,2
"5051",2,4,421,2
"5052",3,4,421,2
"5053",1,1,422,22
"5054",2,1,422,22
"5055",3,1,422,22
"5056",1,2,422,4
"5057",2,2,422,4
"5058",3,2,422,4
"5059",1,3,422,3
"5060",2,3,422,3
"5061",3,3,422,3
"5062",1,4,422,2
"5063",2,4,422,2
"5064",3,4,422,2
"5065",1,1,423,14
"5066",2,1,423,14
"5067",3,1,423,14
"5068",1,2,423,7
"5069",2,2,423,7
"5070",3,2,423,7
"5071",1,3,423,3
"5072",2,3,423,3
"5073",3,3,423,3
"5074",1,4,423,3
"5075",2,4,423,3
"5076",3,4,423,3
"5077",1,1,424,29
"5078",2,1,424,29
"5079",3,1,424,29
"5080",1,2,424,12
"5081",2,2,424,12
"5082",3,2,424,11
"5083",1,3,424,4
"5084",2,3,424,4
"5085",3,3,424,3
"5086",1,4,424,1
"5087",2,4,424,1
"5088",3,4,424,1
"5089",1,1,425,39
"5090",2,1,425,39
"5091",3,1,425,36
"5092",1,2,425,5
"5093",2,2,425,5
"5094",3,2,425,5
"5095",1,3,425,3
"5096",2,3,425,3
"5097",3,3,425,3
"5098",1,4,425,4
"5099",2,4,425,4
"5100",3,4,425,3
"5101",1,1,426,21
"5102",2,1,426,21
"5103",3,1,426,20
"5104",1,2,426,9
"5105",2,2,426,9
"5106",3,2,426,9
"5107",1,3,426,3
"5108",2,3,426,3
"5109",3,3,426,3
"5110",1,4,426,1
"5111",2,4,426,1
"5112",3,4,426,1
"5113",1,1,427,23
"5114",2,1,427,23
"5115",3,1,427,19
"5116",1,2,427,6
"5117",2,2,427,6
"5118",3,2,427,6
"5119",1,3,427,3
"5120",2,3,427,3
"5121",3,3,427,3
"5122",1,4,427,2
"5123",2,4,427,2
"5124",3,4,427,2
"5125",1,1,428,30
"5126",2,1,428,30
"5127",3,1,428,29
"5128",1,2,428,12
"5129",2,2,428,12
"5130",3,2,428,12
"5131",1,3,428,3
"5132",2,3,428,3
"5133",3,3,428,3
"5134",1,4,428,2
"5135",2,4,428,2
"5136",3,4,428,2
"5137",1,1,429,20
"5138",2,1,429,20
"5139",3,1,429,19
"5140",1,2,429,6
"5141",2,2,429,6
"5142",3,2,429,6
"5143",1,3,429,2
"5144",2,3,429,2
"5145",3,3,429,2
"5146",1,4,429,3
"5147",2,4,429,3
"5148",3,4,429,3
"5149",1,1,430,40
"5150",2,1,430,40
"5151",3,1,430,40
"5152",1,2,430,7
"5153",2,2,430,7
"5154",3,2,430,7
"5155",1,3,430,2
"5156",2,3,430,2
"5157",3,3,430,2
"5158",1,4,430,2
"5159",2,4,430,2
"5160",3,4,430,2
"5161",1,1,431,28
"5162",2,1,431,28
"5163",3,1,431,27
"5164",1,2,431,4
"5165",2,2,431,4
"5166",3,2,431,3
"5167",1,3,431,4
"5168",2,3,431,4
"5169",3,3,431,4
"5170",1,4,431,3
"5171",2,4,431,3
"5172",3,4,431,3
"5173",1,1,432,23
"5174",2,1,432,23
"5175",3,1,432,23
"5176",1,2,432,5
"5177",2,2,432,5
"5178",3,2,432,5
"5179",1,3,432,3
"5180",2,3,432,3
"5181",3,3,432,3
"5182",1,4,432,2
"5183",2,4,432,2
"5184",3,4,432,2
"5185",1,1,433,39
"5186",2,1,433,39
"5187",3,1,433,39
"5188",1,2,433,8
"5189",2,2,433,8
"5190",3,2,433,7
"5191",1,3,433,3
"5192",2,3,433,3
"5193",3,3,433,3
"5194",1,4,433,2
"5195",2,4,433,2
"5196",3,4,433,2
"5197",1,1,434,62
"5198",2,1,434,62
"5199",3,1,434,62
"5200",1,2,434,4
"5201",2,2,434,4
"5202",3,2,434,4
"5203",1,3,434,3
"5204",2,3,434,3
"5205",3,3,434,3
"5206",1,4,434,2
"5207",2,4,434,2
"5208",3,4,434,2
"5209",1,1,435,25
"5210",2,1,435,25
"5211",3,1,435,24
"5212",1,2,435,7
"5213",2,2,435,7
"5214",3,2,435,7
"5215",1,3,435,2
"5216",2,3,435,2
"5217",3,3,435,2
"5218",1,4,435,1
"5219",2,4,435,1
"5220",3,4,435,1
"5221",1,1,436,14
"5222",2,1,436,14
"5223",3,1,436,13
"5224",1,2,436,6
"5225",2,2,436,6
"5226",3,2,436,6
"5227",1,3,436,3
"5228",2,3,436,3
"5229",3,3,436,3
"5230",1,4,436,2
"5231",2,4,436,2
"5232",3,4,436,2
"5233",1,1,437,33
"5234",2,1,437,33
"5235",3,1,437,33
"5236",1,2,437,7
"5237",2,2,437,7
"5238",3,2,437,6
"5239",1,3,437,3
"5240",2,3,437,3
"5241",3,3,437,3
"5242",1,4,437,2
"5243",2,4,437,2
"5244",3,4,437,2
"5245",1,1,438,31
"5246",2,1,438,31
"5247",3,1,438,19
"5248",1,2,438,7
"5249",2,2,438,7
"5250",3,2,438,7
"5251",1,3,438,3
"5252",2,3,438,3
"5253",3,3,438,3
"5254",1,4,438,3
"5255",2,4,438,3
"5256",3,4,438,3
"5257",1,1,439,15
"5258",2,1,439,15
"5259",3,1,439,15
"5260",1,2,439,9
"5261",2,2,439,9
"5262",3,2,439,9
"5263",1,3,439,3
"5264",2,3,439,3
"5265",3,3,439,3
"5266",1,4,439,2
"5267",2,4,439,2
"5268",3,4,439,2
"5269",1,1,440,20
"5270",2,1,440,20
"5271",3,1,440,20
"5272",1,2,440,4
"5273",2,2,440,4
"5274",3,2,440,4
"5275",1,3,440,3
"5276",2,3,440,3
"5277",3,3,440,3
"5278",1,4,440,2
"5279",2,4,440,2
"5280",3,4,440,2
"5281",1,1,441,27
"5282",2,1,441,27
"5283",3,1,441,27
"5284",1,2,441,8
"5285",2,2,441,8
"5286",3,2,441,8
"5287",1,3,441,4
"5288",2,3,441,4
"5289",3,3,441,3
"5290",1,4,441,2
"5291",2,4,441,2
"5292",3,4,441,2
"5293",1,1,442,22
"5294",2,1,442,22
"5295",3,1,442,17
"5296",1,2,442,6
"5297",2,2,442,6
"5298",3,2,442,6
"5299",1,3,442,3
"5300",2,3,442,3
"5301",3,3,442,3
"5302",1,4,442,2
"5303",2,4,442,2
"5304",3,4,442,2
"5305",1,1,443,19
"5306",2,1,443,19
"5307",3,1,443,19
"5308",1,2,443,8
"5309",2,2,443,8
"5310",3,2,443,8
"5311",1,3,443,3
"5312",2,3,443,3
"5313",3,3,443,3
"5314",1,4,443,1
"5315",2,4,443,1
"5316",3,4,443,1
"5317",1,1,444,19
"5318",2,1,444,19
"5319",3,1,444,18
"5320",1,2,444,7
"5321",2,2,444,7
"5322",3,2,444,6
"5323",1,3,444,4
"5324",2,3,444,4
"5325",3,3,444,4
"5326",1,4,444,3
"5327",2,4,444,3
"5328",3,4,444,3
"5329",1,1,445,39
"5330",2,1,445,39
"5331",3,1,445,39
"5332",1,2,445,8
"5333",2,2,445,8
"5334",3,2,445,8
"5335",1,3,445,2
"5336",2,3,445,2
"5337",3,3,445,2
"5338",1,4,445,2
"5339",2,4,445,2
"5340",3,4,445,2
"5341",1,1,446,17
"5342",2,1,446,17
"5343",3,1,446,17
"5344",1,2,446,5
"5345",2,2,446,5
"5346",3,2,446,5
"5347",1,3,446,2
"5348",2,3,446,2
"5349",3,3,446,2
"5350",1,4,446,2
"5351",2,4,446,2
"5352",3,4,446,2
"5353",1,1,447,18
"5354",2,1,447,18
"5355",3,1,447,17
"5356",1,2,447,5
"5357",2,2,447,5
"5358",3,2,447,5
"5359",1,3,447,2
"5360",2,3,447,2
"5361",3,3,447,2
"5362",1,4,447,3
"5363",2,4,447,3
"5364",3,4,447,3
"5365",1,1,448,19
"5366",2,1,448,19
"5367",3,1,448,19
"5368",1,2,448,8
"5369",2,2,448,8
