"","Var1","Var2","Var3","Var4","value"
"23412",3,1,1,868,241
"23413",1,2,1,868,349
"23414",2,2,1,868,349
"23415",3,2,1,868,349
"23416",1,3,1,868,238
"23417",2,3,1,868,238
"23418",3,3,1,868,238
"23419",1,1,2,868,52
"23420",2,1,2,868,53
"23421",3,1,2,868,53
"23422",1,2,2,868,27
"23423",2,2,2,868,28
"23424",3,2,2,868,28
"23425",1,3,2,868,40
"23426",2,3,2,868,40
"23427",3,3,2,868,40
"23428",1,1,3,868,24
"23429",2,1,3,868,24
"23430",3,1,3,868,24
"23431",1,2,3,868,32
"23432",2,2,3,868,32
"23433",3,2,3,868,32
"23434",1,3,3,868,35
"23435",2,3,3,868,35
"23436",3,3,3,868,35
"23437",1,1,1,869,281
"23438",2,1,1,869,281
"23439",3,1,1,869,281
"23440",1,2,1,869,190
"23441",2,2,1,869,190
"23442",3,2,1,869,190
"23443",1,3,1,869,297
"23444",2,3,1,869,297
"23445",3,3,1,869,297
"23446",1,1,2,869,79
"23447",2,1,2,869,84
"23448",3,1,2,869,84
"23449",1,2,2,869,63
"23450",2,2,2,869,63
"23451",3,2,2,869,63
"23452",1,3,2,869,110
"23453",2,3,2,869,110
"23454",3,3,2,869,110
"23455",1,1,3,869,33
"23456",2,1,3,869,33
"23457",3,1,3,869,33
"23458",1,2,3,869,36
"23459",2,2,3,869,36
"23460",3,2,3,869,36
"23461",1,3,3,869,32
"23462",2,3,3,869,32
"23463",3,3,3,869,32
"23464",1,1,1,870,150
"23465",2,1,1,870,150
"23466",3,1,1,870,150
"23467",1,2,1,870,582
"23468",2,2,1,870,584
"23469",3,2,1,870,584
"23470",1,3,1,870,112
"23471",2,3,1,870,112
"23472",3,3,1,870,112
"23473",1,1,2,870,140
"23474",2,1,2,870,140
"23475",3,1,2,870,140
"23476",1,2,2,870,75
"23477",2,2,2,870,75
"23478",3,2,2,870,75
"23479",1,3,2,870,20
"23480",2,3,2,870,20
"23481",3,3,2,870,20
"23482",1,1,3,870,23
"23483",2,1,3,870,23
"23484",3,1,3,870,23
"23485",1,2,3,870,17
"23486",2,2,3,870,17
"23487",3,2,3,870,17
"23488",1,3,3,870,20
"23489",2,3,3,870,20
"23490",3,3,3,870,20
"23491",1,1,1,871,255
"23492",2,1,1,871,255
"23493",3,1,1,871,255
"23494",1,2,1,871,95
"23495",2,2,1,871,95
"23496",3,2,1,871,95
"23497",1,3,1,871,74
"23498",2,3,1,871,74
"23499",3,3,1,871,74
"23500",1,1,2,871,74
"23501",2,1,2,871,74
"23502",3,1,2,871,74
"23503",1,2,2,871,44
"23504",2,2,2,871,44
"23505",3,2,2,871,44
"23506",1,3,2,871,35
"23507",2,3,2,871,35
"23508",3,3,2,871,35
"23509",1,1,3,871,22
"23510",2,1,3,871,22
"23511",3,1,3,871,22
"23512",1,2,3,871,16
"23513",2,2,3,871,16
"23514",3,2,3,871,16
"23515",1,3,3,871,23
"23516",2,3,3,871,23
"23517",3,3,3,871,23
"23518",1,1,1,872,231
"23519",2,1,1,872,232
"23520",3,1,1,872,232
"23521",1,2,1,872,136
"23522",2,2,1,872,136
"23523",3,2,1,872,136
"23524",1,3,1,872,211
"23525",2,3,1,872,211
"23526",3,3,1,872,211
"23527",1,1,2,872,63
"23528",2,1,2,872,63
"23529",3,1,2,872,63
"23530",1,2,2,872,65
"23531",2,2,2,872,65
"23532",3,2,2,872,65
"23533",1,3,2,872,25
"23534",2,3,2,872,25
"23535",3,3,2,872,25
"23536",1,1,3,872,19
"23537",2,1,3,872,19
"23538",3,1,3,872,19
"23539",1,2,3,872,43
"23540",2,2,3,872,43
"23541",3,2,3,872,43
"23542",1,3,3,872,30
"23543",2,3,3,872,30
"23544",3,3,3,872,30
"23545",1,1,1,873,276
"23546",2,1,1,873,276
"23547",3,1,1,873,276
"23548",1,2,1,873,62
"23549",2,2,1,873,65
"23550",3,2,1,873,65
"23551",1,3,1,873,158
"23552",2,3,1,873,158
"23553",3,3,1,873,158
"23554",1,1,2,873,36
"23555",2,1,2,873,36
"23556",3,1,2,873,36
"23557",1,2,2,873,24
"23558",2,2,2,873,24
"23559",3,2,2,873,24
"23560",1,3,2,873,99
"23561",2,3,2,873,99
"23562",3,3,2,873,99
"23563",1,1,3,873,54
"23564",2,1,3,873,54
"23565",3,1,3,873,54
"23566",1,2,3,873,33
"23567",2,2,3,873,33
"23568",3,2,3,873,33
"23569",1,3,3,873,26
"23570",2,3,3,873,26
"23571",3,3,3,873,26
"23572",1,1,1,874,181
"23573",2,1,1,874,181
"23574",3,1,1,874,181
"23575",1,2,1,874,177
"23576",2,2,1,874,177
"23577",3,2,1,874,177
"23578",1,3,1,874,107
"23579",2,3,1,874,107
"23580",3,3,1,874,107
"23581",1,1,2,874,72
"23582",2,1,2,874,72
"23583",3,1,2,874,72
"23584",1,2,2,874,34
"23585",2,2,2,874,34
"23586",3,2,2,874,35
"23587",1,3,2,874,97
"23588",2,3,2,874,97
"23589",3,3,2,874,97
"23590",1,1,3,874,19
"23591",2,1,3,874,19
"23592",3,1,3,874,19
"23593",1,2,3,874,18
"23594",2,2,3,874,18
"23595",3,2,3,874,18
"23596",1,3,3,874,28
"23597",2,3,3,874,28
"23598",3,3,3,874,28
"23599",1,1,1,875,68
"23600",2,1,1,875,68
"23601",3,1,1,875,68
"23602",1,2,1,875,278
"23603",2,2,1,875,278
"23604",3,2,1,875,278
"23605",1,3,1,875,126
"23606",2,3,1,875,126
"23607",3,3,1,875,126
"23608",1,1,2,875,59
"23609",2,1,2,875,59
"23610",3,1,2,875,59
"23611",1,2,2,875,65
"23612",2,2,2,875,65
"23613",3,2,2,875,65
"23614",1,3,2,875,50
"23615",2,3,2,875,50
"23616",3,3,2,875,50
"23617",1,1,3,875,19
"23618",2,1,3,875,19
"23619",3,1,3,875,19
"23620",1,2,3,875,17
"23621",2,2,3,875,17
"23622",3,2,3,875,17
"23623",1,3,3,875,31
"23624",2,3,3,875,31
"23625",3,3,3,875,31
"23626",1,1,1,876,182
"23627",2,1,1,876,182
"23628",3,1,1,876,182
"23629",1,2,1,876,395
"23630",2,2,1,876,395
"23631",3,2,1,876,395
"23632",1,3,1,876,209
"23633",2,3,1,876,209
"23634",3,3,1,876,209
"23635",1,1,2,876,28
"23636",2,1,2,876,28
"23637",3,1,2,876,28
"23638",1,2,2,876,64
"23639",2,2,2,876,64
"23640",3,2,2,876,64
"23641",1,3,2,876,143
"23642",2,3,2,876,143
"23643",3,3,2,876,143
"23644",1,1,3,876,20
"23645",2,1,3,876,21
"23646",3,1,3,876,21
"23647",1,2,3,876,27
"23648",2,2,3,876,27
"23649",3,2,3,876,27
"23650",1,3,3,876,15
"23651",2,3,3,876,15
"23652",3,3,3,876,15
"23653",1,1,1,877,192
"23654",2,1,1,877,192
"23655",3,1,1,877,192
"23656",1,2,1,877,280
"23657",2,2,1,877,280
"23658",3,2,1,877,280
"23659",1,3,1,877,148
"23660",2,3,1,877,148
"23661",3,3,1,877,148
"23662",1,1,2,877,85
"23663",2,1,2,877,85
"23664",3,1,2,877,85
"23665",1,2,2,877,47
"23666",2,2,2,877,47
"23667",3,2,2,877,47
"23668",1,3,2,877,39
"23669",2,3,2,877,39
"23670",3,3,2,877,39
"23671",1,1,3,877,27
"23672",2,1,3,877,27
"23673",3,1,3,877,27
"23674",1,2,3,877,24
"23675",2,2,3,877,24
"23676",3,2,3,877,24
"23677",1,3,3,877,22
"23678",2,3,3,877,22
"23679",3,3,3,877,22
"23680",1,1,1,878,129
"23681",2,1,1,878,129
"23682",3,1,1,878,129
"23683",1,2,1,878,64
"23684",2,2,1,878,64
"23685",3,2,1,878,64
"23686",1,3,1,878,233
"23687",2,3,1,878,233
"23688",3,3,1,878,233
"23689",1,1,2,878,75
"23690",2,1,2,878,78
"23691",3,1,2,878,78
"23692",1,2,2,878,26
"23693",2,2,2,878,26
"23694",3,2,2,878,26
"23695",1,3,2,878,100
"23696",2,3,2,878,100
"23697",3,3,2,878,100
"23698",1,1,3,878,18
"23699",2,1,3,878,18
"23700",3,1,3,878,18
"23701",1,2,3,878,25
"23702",2,2,3,878,25
"23703",3,2,3,878,25
"23704",1,3,3,878,24
"23705",2,3,3,878,24
"23706",3,3,3,878,24
"23707",1,1,1,879,313
"23708",2,1,1,879,313
"23709",3,1,1,879,313
"23710",1,2,1,879,292
"23711",2,2,1,879,292
"23712",3,2,1,879,292
"23713",1,3,1,879,146
"23714",2,3,1,879,146
"23715",3,3,1,879,146
"23716",1,1,2,879,67
"23717",2,1,2,879,67
"23718",3,1,2,879,67
"23719",1,2,2,879,48
"23720",2,2,2,879,48
"23721",3,2,2,879,49
"23722",1,3,2,879,85
"23723",2,3,2,879,85
"23724",3,3,2,879,85
"23725",1,1,3,879,23
"23726",2,1,3,879,23
"23727",3,1,3,879,23
"23728",1,2,3,879,41
"23729",2,2,3,879,41
"23730",3,2,3,879,41
"23731",1,3,3,879,25
"23732",2,3,3,879,25
"23733",3,3,3,879,25
"23734",1,1,1,880,280
"23735",2,1,1,880,280
"23736",3,1,1,880,280
"23737",1,2,1,880,179
"23738",2,2,1,880,179
"23739",3,2,1,880,179
"23740",1,3,1,880,64
"23741",2,3,1,880,64
"23742",3,3,1,880,64
"23743",1,1,2,880,83
"23744",2,1,2,880,83
"23745",3,1,2,880,83
"23746",1,2,2,880,110
"23747",2,2,2,880,110
"23748",3,2,2,880,110
"23749",1,3,2,880,21
"23750",2,3,2,880,21
"23751",3,3,2,880,21
"23752",1,1,3,880,22
"23753",2,1,3,880,22
"23754",3,1,3,880,22
"23755",1,2,3,880,30
"23756",2,2,3,880,30
"23757",3,2,3,880,30
"23758",1,3,3,880,12
"23759",2,3,3,880,12
"23760",3,3,3,880,12
"23761",1,1,1,881,218
"23762",2,1,1,881,218
"23763",3,1,1,881,218
"23764",1,2,1,881,545
"23765",2,2,1,881,545
"23766",3,2,1,881,545
"23767",1,3,1,881,102
"23768",2,3,1,881,102
"23769",3,3,1,881,102
"23770",1,1,2,881,29
"23771",2,1,2,881,29
"23772",3,1,2,881,29
"23773",1,2,2,881,75
"23774",2,2,2,881,75
"23775",3,2,2,881,75
"23776",1,3,2,881,31
"23777",2,3,2,881,31
"23778",3,3,2,881,31
"23779",1,1,3,881,20
"23780",2,1,3,881,20
"23781",3,1,3,881,20
"23782",1,2,3,881,19
"23783",2,2,3,881,19
"23784",3,2,3,881,19
"23785",1,3,3,881,31
"23786",2,3,3,881,31
"23787",3,3,3,881,31
"23788",1,1,1,882,266
"23789",2,1,1,882,266
"23790",3,1,1,882,266
"23791",1,2,1,882,106
"23792",2,2,1,882,106
"23793",3,2,1,882,106
"23794",1,3,1,882,96
"23795",2,3,1,882,96
"23796",3,3,1,882,96
"23797",1,1,2,882,85
"23798",2,1,2,882,85
"23799",3,1,2,882,85
"23800",1,2,2,882,98
"23801",2,2,2,882,98
"23802",3,2,2,882,98
"23803",1,3,2,882,71
"23804",2,3,2,882,71
"23805",3,3,2,882,71
"23806",1,1,3,882,19
"23807",2,1,3,882,19
"23808",3,1,3,882,19
"23809",1,2,3,882,40
"23810",2,2,3,882,40
"23811",3,2,3,882,40
"23812",1,3,3,882,17
"23813",2,3,3,882,17
"23814",3,3,3,882,17
"23815",1,1,1,883,141
"23816",2,1,1,883,141
"23817",3,1,1,883,141
"23818",1,2,1,883,108
"23819",2,2,1,883,108
"23820",3,2,1,883,108
"23821",1,3,1,883,476
"23822",2,3,1,883,476
"23823",3,3,1,883,476
"23824",1,1,2,883,90
"23825",2,1,2,883,90
"23826",3,1,2,883,90
"23827",1,2,2,883,45
"23828",2,2,2,883,45
"23829",3,2,2,883,45
"23830",1,3,2,883,32
"23831",2,3,2,883,32
"23832",3,3,2,883,32
"23833",1,1,3,883,18
"23834",2,1,3,883,18
"23835",3,1,3,883,18
"23836",1,2,3,883,15
"23837",2,2,3,883,15
"23838",3,2,3,883,15
"23839",1,3,3,883,15
"23840",2,3,3,883,15
"23841",3,3,3,883,15
"23842",1,1,1,884,133
"23843",2,1,1,884,133
"23844",3,1,1,884,133
"23845",1,2,1,884,103
"23846",2,2,1,884,103
"23847",3,2,1,884,103
"23848",1,3,1,884,194
"23849",2,3,1,884,194
"23850",3,3,1,884,194
"23851",1,1,2,884,37
"23852",2,1,2,884,37
"23853",3,1,2,884,37
"23854",1,2,2,884,86
"23855",2,2,2,884,86
"23856",3,2,2,884,86
"23857",1,3,2,884,72
"23858",2,3,2,884,72
"23859",3,3,2,884,72
"23860",1,1,3,884,17
"23861",2,1,3,884,17
"23862",3,1,3,884,17
"23863",1,2,3,884,25
"23864",2,2,3,884,25
"23865",3,2,3,884,25
"23866",1,3,3,884,33
"23867",2,3,3,884,33
"23868",3,3,3,884,33
"23869",1,1,1,885,168
"23870",2,1,1,885,168
"23871",3,1,1,885,168
"23872",1,2,1,885,91
"23873",2,2,1,885,91
"23874",3,2,1,885,91
"23875",1,3,1,885,322
"23876",2,3,1,885,322
"23877",3,3,1,885,322
"23878",1,1,2,885,85
"23879",2,1,2,885,86
"23880",3,1,2,885,86
"23881",1,2,2,885,102
"23882",2,2,2,885,102
"23883",3,2,2,885,102
"23884",1,3,2,885,175
"23885",2,3,2,885,175
"23886",3,3,2,885,175
"23887",1,1,3,885,15
"23888",2,1,3,885,15
"23889",3,1,3,885,15
"23890",1,2,3,885,26
"23891",2,2,3,885,26
"23892",3,2,3,885,26
"23893",1,3,3,885,36
"23894",2,3,3,885,36
"23895",3,3,3,885,36
"23896",1,1,1,886,166
"23897",2,1,1,886,166
"23898",3,1,1,886,166
"23899",1,2,1,886,205
"23900",2,2,1,886,205
"23901",3,2,1,886,205
"23902",1,3,1,886,139
"23903",2,3,1,886,139
"23904",3,3,1,886,139
"23905",1,1,2,886,89
"23906",2,1,2,886,89
"23907",3,1,2,886,89
"23908",1,2,2,886,29
"23909",2,2,2,886,29
"23910",3,2,2,886,29
"23911",1,3,2,886,94
"23912",2,3,2,886,94
"23913",3,3,2,886,94
"23914",1,1,3,886,16
"23915",2,1,3,886,16
"23916",3,1,3,886,16
"23917",1,2,3,886,29
"23918",2,2,3,886,29
"23919",3,2,3,886,29
"23920",1,3,3,886,26
"23921",2,3,3,886,26
"23922",3,3,3,886,26
"23923",1,1,1,887,223
"23924",2,1,1,887,230
"23925",3,1,1,887,230
"23926",1,2,1,887,123
"23927",2,2,1,887,124
"23928",3,2,1,887,124
"23929",1,3,1,887,263
"23930",2,3,1,887,263
"23931",3,3,1,887,263
"23932",1,1,2,887,54
"23933",2,1,2,887,54
"23934",3,1,2,887,54
"23935",1,2,2,887,71
"23936",2,2,2,887,71
"23937",3,2,2,887,71
"23938",1,3,2,887,77
"23939",2,3,2,887,77
"23940",3,3,2,887,77
"23941",1,1,3,887,40
"23942",2,1,3,887,40
"23943",3,1,3,887,40
"23944",1,2,3,887,23
"23945",2,2,3,887,23
"23946",3,2,3,887,23
"23947",1,3,3,887,20
"23948",2,3,3,887,20
"23949",3,3,3,887,20
"23950",1,1,1,888,136
"23951",2,1,1,888,136
"23952",3,1,1,888,136
"23953",1,2,1,888,256
"23954",2,2,1,888,256
"23955",3,2,1,888,256
"23956",1,3,1,888,464
"23957",2,3,1,888,464
"23958",3,3,1,888,464
"23959",1,1,2,888,139
"23960",2,1,2,888,139
"23961",3,1,2,888,139
"23962",1,2,2,888,67
"23963",2,2,2,888,67
"23964",3,2,2,888,67
"23965",1,3,2,888,107
"23966",2,3,2,888,107
"23967",3,3,2,888,107
"23968",1,1,3,888,19
"23969",2,1,3,888,19
"23970",3,1,3,888,19
"23971",1,2,3,888,24
"23972",2,2,3,888,24
"23973",3,2,3,888,24
"23974",1,3,3,888,26
"23975",2,3,3,888,26
"23976",3,3,3,888,26
"23977",1,1,1,889,390
"23978",2,1,1,889,390
"23979",3,1,1,889,390
"23980",1,2,1,889,146
"23981",2,2,1,889,146
"23982",3,2,1,889,146
"23983",1,3,1,889,610
"23984",2,3,1,889,610
"23985",3,3,1,889,610
"23986",1,1,2,889,108
"23987",2,1,2,889,108
"23988",3,1,2,889,108
"23989",1,2,2,889,53
"23990",2,2,2,889,53
"23991",3,2,2,889,53
"23992",1,3,2,889,84
"23993",2,3,2,889,84
"23994",3,3,2,889,84
"23995",1,1,3,889,23
"23996",2,1,3,889,23
"23997",3,1,3,889,23
"23998",1,2,3,889,18
"23999",2,2,3,889,18
"24000",3,2,3,889,18
"24001",1,3,3,889,27
"24002",2,3,3,889,27
"24003",3,3,3,889,27
"24004",1,1,1,890,255
"24005",2,1,1,890,255
"24006",3,1,1,890,255
"24007",1,2,1,890,331
"24008",2,2,1,890,331
"24009",3,2,1,890,331
"24010",1,3,1,890,244
"24011",2,3,1,890,244
"24012",3,3,1,890,244
"24013",1,1,2,890,118
"24014",2,1,2,890,118
"24015",3,1,2,890,118
"24016",1,2,2,890,109
"24017",2,2,2,890,109
"24018",3,2,2,890,109
"24019",1,3,2,890,33
"24020",2,3,2,890,33
"24021",3,3,2,890,33
"24022",1,1,3,890,15
"24023",2,1,3,890,15
"24024",3,1,3,890,15
"24025",1,2,3,890,13
"24026",2,2,3,890,13
"24027",3,2,3,890,13
"24028",1,3,3,890,20
"24029",2,3,3,890,20
"24030",3,3,3,890,20
"24031",1,1,1,891,307
"24032",2,1,1,891,307
"24033",3,1,1,891,307
"24034",1,2,1,891,293
"24035",2,2,1,891,293
"24036",3,2,1,891,293
"24037",1,3,1,891,53
"24038",2,3,1,891,53
"24039",3,3,1,891,53
"24040",1,1,2,891,119
"24041",2,1,2,891,119
"24042",3,1,2,891,119
"24043",1,2,2,891,33
"24044",2,2,2,891,33
"24045",3,2,2,891,33
"24046",1,3,2,891,29
"24047",2,3,2,891,29
"24048",3,3,2,891,29
"24049",1,1,3,891,15
"24050",2,1,3,891,15
"24051",3,1,3,891,15
"24052",1,2,3,891,21
"24053",2,2,3,891,21
"24054",3,2,3,891,21
"24055",1,3,3,891,37
"24056",2,3,3,891,37
"24057",3,3,3,891,37
"24058",1,1,1,892,203
"24059",2,1,1,892,203
"24060",3,1,1,892,203
"24061",1,2,1,892,222
"24062",2,2,1,892,39
"24063",3,2,1,892,222
"24064",1,3,1,892,233
"24065",2,3,1,892,233
"24066",3,3,1,892,233
"24067",1,1,2,892,22
"24068",2,1,2,892,22
"24069",3,1,2,892,22
"24070",1,2,2,892,81
"24071",2,2,2,892,81
"24072",3,2,2,892,81
"24073",1,3,2,892,47
"24074",2,3,2,892,47
"24075",3,3,2,892,47
"24076",1,1,3,892,17
"24077",2,1,3,892,17
"24078",3,1,3,892,17
"24079",1,2,3,892,17
"24080",2,2,3,892,17
"24081",3,2,3,892,17
"24082",1,3,3,892,30
"24083",2,3,3,892,30
"24084",3,3,3,892,30
"24085",1,1,1,893,245
"24086",2,1,1,893,245
"24087",3,1,1,893,245
"24088",1,2,1,893,158
"24089",2,2,1,893,158
"24090",3,2,1,893,158
"24091",1,3,1,893,403
"24092",2,3,1,893,403
"24093",3,3,1,893,403
"24094",1,1,2,893,85
"24095",2,1,2,893,85
"24096",3,1,2,893,85
"24097",1,2,2,893,34
"24098",2,2,2,893,35
"24099",3,2,2,893,35
"24100",1,3,2,893,81
"24101",2,3,2,893,81
"24102",3,3,2,893,81
"24103",1,1,3,893,16
"24104",2,1,3,893,16
"24105",3,1,3,893,16
"24106",1,2,3,893,22
"24107",2,2,3,893,22
"24108",3,2,3,893,22
"24109",1,3,3,893,26
"24110",2,3,3,893,26
"24111",3,3,3,893,26
"24112",1,1,1,894,444
"24113",2,1,1,894,444
"24114",3,1,1,894,444
"24115",1,2,1,894,263
"24116",2,2,1,894,263
"24117",3,2,1,894,263
"24118",1,3,1,894,202
"24119",2,3,1,894,202
"24120",3,3,1,894,202
"24121",1,1,2,894,22
"24122",2,1,2,894,22
"24123",3,1,2,894,22
"24124",1,2,2,894,83
"24125",2,2,2,894,83
"24126",3,2,2,894,83
"24127",1,3,2,894,60
"24128",2,3,2,894,60
"24129",3,3,2,894,60
"24130",1,1,3,894,19
"24131",2,1,3,894,19
"24132",3,1,3,894,19
"24133",1,2,3,894,17
"24134",2,2,3,894,17
"24135",3,2,3,894,17
"24136",1,3,3,894,22
"24137",2,3,3,894,22
"24138",3,3,3,894,22
"24139",1,1,1,895,67
"24140",2,1,1,895,67
"24141",3,1,1,895,67
"24142",1,2,1,895,166
"24143",2,2,1,895,166
"24144",3,2,1,895,166
"24145",1,3,1,895,117
"24146",2,3,1,895,117
"24147",3,3,1,895,117
"24148",1,1,2,895,40
"24149",2,1,2,895,40
"24150",3,1,2,895,40
"24151",1,2,2,895,68
"24152",2,2,2,895,68
"24153",3,2,2,895,68
"24154",1,3,2,895,51
"24155",2,3,2,895,51
"24156",3,3,2,895,51
"24157",1,1,3,895,21
"24158",2,1,3,895,21
"24159",3,1,3,895,21
"24160",1,2,3,895,19
"24161",2,2,3,895,19
"24162",3,2,3,895,19
"24163",1,3,3,895,24
"24164",2,3,3,895,24
"24165",3,3,3,895,24
"24166",1,1,1,896,98
"24167",2,1,1,896,98
"24168",3,1,1,896,98
"24169",1,2,1,896,321
"24170",2,2,1,896,321
"24171",3,2,1,896,321
"24172",1,3,1,896,186
"24173",2,3,1,896,186
"24174",3,3,1,896,186
"24175",1,1,2,896,70
"24176",2,1,2,896,71
"24177",3,1,2,896,71
"24178",1,2,2,896,95
"24179",2,2,2,896,95
"24180",3,2,2,896,95
"24181",1,3,2,896,28
"24182",2,3,2,896,28
"24183",3,3,2,896,28
"24184",1,1,3,896,28
"24185",2,1,3,896,28
"24186",3,1,3,896,28
"24187",1,2,3,896,28
"24188",2,2,3,896,28
"24189",3,2,3,896,28
"24190",1,3,3,896,23
"24191",2,3,3,896,23
"24192",3,3,3,896,23
"24193",1,1,1,897,169
"24194",2,1,1,897,169
"24195",3,1,1,897,169
"24196",1,2,1,897,44
"24197",2,2,1,897,44
"24198",3,2,1,897,158
"24199",1,3,1,897,161
"24200",2,3,1,897,161
"24201",3,3,1,897,161
"24202",1,1,2,897,89
"24203",2,1,2,897,86
"24204",3,1,2,897,100
"24205",1,2,2,897,60
"24206",2,2,2,897,60
"24207",3,2,2,897,60
"24208",1,3,2,897,17
"24209",2,3,2,897,17
"24210",3,3,2,897,17
"24211",1,1,3,897,21
"24212",2,1,3,897,21
"24213",3,1,3,897,21
"24214",1,2,3,897,22
"24215",2,2,3,897,22
"24216",3,2,3,897,22
"24217",1,3,3,897,24
"24218",2,3,3,897,24
"24219",3,3,3,897,24
"24220",1,1,1,898,112
"24221",2,1,1,898,112
"24222",3,1,1,898,112
"24223",1,2,1,898,252
"24224",2,2,1,898,252
"24225",3,2,1,898,252
"24226",1,3,1,898,278
"24227",2,3,1,898,278
"24228",3,3,1,898,278
"24229",1,1,2,898,91
"24230",2,1,2,898,91
"24231",3,1,2,898,91
"24232",1,2,2,898,41
"24233",2,2,2,898,41
"24234",3,2,2,898,41
"24235",1,3,2,898,40
"24236",2,3,2,898,40
"24237",3,3,2,898,40
"24238",1,1,3,898,15
"24239",2,1,3,898,15
"24240",3,1,3,898,15
"24241",1,2,3,898,24
"24242",2,2,3,898,24
"24243",3,2,3,898,24
"24244",1,3,3,898,19
"24245",2,3,3,898,19
"24246",3,3,3,898,19
"24247",1,1,1,899,327
"24248",2,1,1,899,327
"24249",3,1,1,899,327
"24250",1,2,1,899,317
"24251",2,2,1,899,317
"24252",3,2,1,899,317
"24253",1,3,1,899,207
"24254",2,3,1,899,207
"24255",3,3,1,899,207
"24256",1,1,2,899,101
"24257",2,1,2,899,101
"24258",3,1,2,899,101
"24259",1,2,2,899,54
"24260",2,2,2,899,54
"24261",3,2,2,899,54
"24262",1,3,2,899,96
"24263",2,3,2,899,96
"24264",3,3,2,899,96
"24265",1,1,3,899,27
"24266",2,1,3,899,27
"24267",3,1,3,899,27
"24268",1,2,3,899,17
"24269",2,2,3,899,17
"24270",3,2,3,899,18
"24271",1,3,3,899,36
"24272",2,3,3,899,36
"24273",3,3,3,899,36
"24274",1,1,1,900,358
"24275",2,1,1,900,358
"24276",3,1,1,900,358
"24277",1,2,1,900,128
"24278",2,2,1,900,128
"24279",3,2,1,900,128
"24280",1,3,1,900,189
"24281",2,3,1,900,189
"24282",3,3,1,900,189
"24283",1,1,2,900,52
"24284",2,1,2,900,52
"24285",3,1,2,900,52
"24286",1,2,2,900,60
"24287",2,2,2,900,60
"24288",3,2,2,900,60
"24289",1,3,2,900,38
"24290",2,3,2,900,38
"24291",3,3,2,900,38
"24292",1,1,3,900,20
"24293",2,1,3,900,20
"24294",3,1,3,900,20
"24295",1,2,3,900,27
"24296",2,2,3,900,27
"24297",3,2,3,900,27
"24298",1,3,3,900,22
"24299",2,3,3,900,22
"24300",3,3,3,900,22
"24301",1,1,1,901,182
"24302",2,1,1,901,182
"24303",3,1,1,901,182
"24304",1,2,1,901,259
"24305",2,2,1,901,259
"24306",3,2,1,901,259
"24307",1,3,1,901,295
"24308",2,3,1,901,295
"24309",3,3,1,901,295
"24310",1,1,2,901,127
"24311",2,1,2,901,127
"24312",3,1,2,901,127
"24313",1,2,2,901,72
"24314",2,2,2,901,72
"24315",3,2,2,901,72
"24316",1,3,2,901,27
"24317",2,3,2,901,27
"24318",3,3,2,901,27
"24319",1,1,3,901,27
"24320",2,1,3,901,27
"24321",3,1,3,901,27
"24322",1,2,3,901,27
"24323",2,2,3,901,29
"24324",3,2,3,901,29
"24325",1,3,3,901,20
"24326",2,3,3,901,20
"24327",3,3,3,901,20
"24328",1,1,1,902,236
"24329",2,1,1,902,236
"24330",3,1,1,902,236
"24331",1,2,1,902,322
"24332",2,2,1,902,322
"24333",3,2,1,902,322
"24334",1,3,1,902,63
"24335",2,3,1,902,63
"24336",3,3,1,902,63
"24337",1,1,2,902,31
"24338",2,1,2,902,31
"24339",3,1,2,902,31
"24340",1,2,2,902,50
"24341",2,2,2,902,50
"24342",3,2,2,902,50
"24343",1,3,2,902,20
"24344",2,3,2,902,20
"24345",3,3,2,902,20
"24346",1,1,3,902,18
"24347",2,1,3,902,27
"24348",3,1,3,902,27
"24349",1,2,3,902,20
"24350",2,2,3,902,23
"24351",3,2,3,902,25
"24352",1,3,3,902,27
"24353",2,3,3,902,27
"24354",3,3,3,902,27
"24355",1,1,1,903,321
"24356",2,1,1,903,321
"24357",3,1,1,903,321
"24358",1,2,1,903,62
"24359",2,2,1,903,62
"24360",3,2,1,903,62
"24361",1,3,1,903,479
"24362",2,3,1,903,479
"24363",3,3,1,903,479
"24364",1,1,2,903,66
"24365",2,1,2,903,66
"24366",3,1,2,903,66
"24367",1,2,2,903,123
"24368",2,2,2,903,123
"24369",3,2,2,903,123
"24370",1,3,2,903,106
"24371",2,3,2,903,106
"24372",3,3,2,903,106
"24373",1,1,3,903,28
"24374",2,1,3,903,29
"24375",3,1,3,903,29
"24376",1,2,3,903,47
"24377",2,2,3,903,47
"24378",3,2,3,903,47
"24379",1,3,3,903,15
"24380",2,3,3,903,15
"24381",3,3,3,903,15
"24382",1,1,1,904,64
"24383",2,1,1,904,64
"24384",3,1,1,904,64
"24385",1,2,1,904,236
"24386",2,2,1,904,236
"24387",3,2,1,904,236
"24388",1,3,1,904,56
"24389",2,3,1,904,56
"24390",3,3,1,904,56
"24391",1,1,2,904,243
"24392",2,1,2,904,243
"24393",3,1,2,904,243
"24394",1,2,2,904,57
"24395",2,2,2,904,57
"24396",3,2,2,904,57
"24397",1,3,2,904,31
"24398",2,3,2,904,31
"24399",3,3,2,904,31
"24400",1,1,3,904,44
"24401",2,1,3,904,45
"24402",3,1,3,904,45
"24403",1,2,3,904,22
"24404",2,2,3,904,22
"24405",3,2,3,904,22
"24406",1,3,3,904,34
"24407",2,3,3,904,34
"24408",3,3,3,904,34
"24409",1,1,1,905,162
